Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-47.699787	89.088356	6.375388	-357.8574	-1861.2031	1145.7672	-72.814606	-2761.0864	158.20833	713.2	3999	3.8436747	3.913372	31.111572	-8.368795	-5.1927967	1.2753805	12.657932043075562
2	-31.923164	59.961124	31.569567	-343.96652	-812.9326	1033.7144	-60.99228	-2813.1719	97.79412	293.8	7999	21.243555	7.817616	58.08057	-4.053042	-24.45945	5.363819	24.937410593032837
3	-164.9928	441.78473	-10.847286	-2302.5051	-230.10213	503.14725	-20.632256	-1736.6335	161.22223	126.1	11999	38.400303	5.612355	69.78737	-11.403874	-41.726166	10.019662	36.688867807388306
4	-155.94513	715.4913	569.01697	-1554.3281	918.03546	31.57825	962.194	869.05475	674.1667	1000.0	15999	25.174543	5.8147492	54.261063	-11.579563	-26.777922	4.890305	54.378623247146606
5	638.14716	224.37335	832.8546	204.63203	899.40735	58.75501	950.07135	728.4457	849.2	1000.0	19999	18.751892	3.5765426	39.092598	-6.3101172	-20.256453	2.1649725	71.99532771110535
6	432.39017	289.64508	730.05914	24.949478	681.26904	236.75209	893.2183	19.130333	670.6667	903.9	23999	18.064777	3.2742171	38.9994	-5.619749	-19.382053	1.5605581	88.92299795150757
7	421.30185	266.15466	637.59204	29.741987	445.869	344.17236	946.0736	22.517252	688.0	624.2	27999	17.360449	3.2861764	38.93586	-6.236976	-18.497746	1.3695561	104.08075642585754
8	366.53555	253.81166	702.1603	45.642124	588.3436	240.42087	782.0639	62.442085	562.3333	859.0	31999	16.836958	3.167137	38.66349	-7.4713206	-17.845774	1.3176196	120.7019898891449
9	672.8877	64.545685	775.3274	599.22626	776.9382	58.49075	899.034	692.18524	1000.0	1000.0	35999	16.486197	3.0499196	39.17457	-7.5924225	-17.406654	1.2395195	138.4103672504425
10	532.40375	236.23393	812.6159	154.35306	614.1405	264.034	869.8391	12.177023	774.1667	827.3	39999	16.448557	3.042364	40.17241	-7.1932745	-17.308409	1.1615293	154.87335014343262
11	560.57947	19.919224	589.5722	533.7117	512.339	337.26328	854.31824	11.253921	1000.0	647.2	43999	16.335217	3.0080838	39.03641	-9.389355	-17.145285	1.1542916	170.26261019706726
12	470.816	232.55632	778.739	118.77008	809.6449	94.90518	903.6292	626.68713	628.8	1000.0	47999	16.429913	3.021066	38.80617	-7.722605	-17.207495	1.1863837	187.93086647987366
13	538.0949	240.67656	732.6947	54.975903	489.06592	292.273	865.25073	31.597017	783.3333	683.2	51999	16.369862	3.0026402	39.50194	-8.953917	-17.111876	1.1202211	203.6079912185669
14	590.5779	166.07477	794.9003	338.15128	571.17523	345.09018	911.3666	7.1761537	812.75	712.3	55999	16.443607	2.9344873	39.651	-11.485738	-17.163807	1.0770633	219.41671705245972
15	532.8017	261.27386	795.18616	26.790236	577.3459	288.0405	857.3398	133.18216	685.5	707.9	59999	16.624432	2.9222233	39.48781	-8.890582	-17.320454	1.0353662	235.14680123329163
16	599.77185	204.36462	780.78314	199.84982	738.47296	236.05228	898.1351	41.417374	848.4	904.2	63999	16.852852	2.9492824	39.571262	-13.003341	-17.541176	1.0067477	252.30874061584473
17	672.41	45.74567	740.48785	626.3953	414.45898	322.24838	792.1121	4.797241	986.25	532.4	67999	17.017485	3.0346107	40.65574	-14.106655	-17.692648	0.9931879	267.04836797714233
18	644.7255	243.01006	822.04095	163.25719	561.14606	401.58517	979.69696	15.986324	824.8	627.4	71999	17.135094	3.0806694	40.618984	-9.717153	-17.798016	0.9547787	282.41662645339966
19	468.5471	285.87918	783.61975	30.47675	395.21564	346.52313	876.62415	34.233723	614.5714	475.2	75999	17.271807	3.147109	39.71372	-15.745997	-17.917816	0.97393936	296.89318585395813
20	391.4732	338.6939	814.89215	21.28393	519.4867	364.28726	915.8717	16.84901	479.125	632.9	79999	17.302576	3.1885998	38.873604	-10.62605	-17.930773	0.963221	312.42096877098083
