Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-36.61653	62.13157	11.005903	-375.8078	-303.04755	452.28516	-28.015888	-1629.15	110.916664	155.8	3999	3.7328837	4.580754	30.316206	-11.241576	-5.2923803	0.94210774	10.71835970878601
2	-50.21466	96.39619	35.525723	-391.13406	-2973.7866	38.947937	-2858.4824	-2995.1213	140.85715	1000.0	7999	32.56415	15.152153	83.97449	-13.6652155	-38.02485	5.6486297	27.260286808013916
3	-221.87993	523.33575	-2.378669	-2388.0315	-360.6835	762.7221	-35.769302	-2645.6157	179.9	139.9	11999	79.739944	12.78853	121.06882	-39.19779	-86.78799	17.840649	38.916829109191895
4	-282.0066	596.4749	-19.549566	-2356.554	8.396182	116.97465	257.35025	-96.8466	140.41936	358.1	15999	43.965034	17.004045	92.90624	-31.479279	-45.422802	7.913917	52.38491892814636
5	426.03662	368.37985	758.41956	-45.972263	806.7452	79.999565	930.6831	718.89886	666.6	1000.0	19999	18.11651	4.435573	36.848133	-20.225615	-20.127958	2.4920805	69.8773558139801
6	442.60748	312.02017	796.19617	42.294727	497.07294	217.9949	799.4103	64.25161	562.1429	832.6	23999	18.42555	4.441916	41.44342	-19.383808	-20.293509	1.8204732	86.10493040084839
7	389.41434	175.4803	610.92944	48.711136	713.1782	142.36612	821.44037	301.7915	673.7143	942.3	27999	18.120602	4.616566	39.481205	-18.595747	-19.709164	1.6908882	102.92308187484741
8	455.40714	255.00066	697.851	56.40151	649.08826	233.51418	849.39795	39.535526	673.8	847.6	31999	17.190472	4.6554585	39.47812	-12.383688	-18.573448	1.4900026	119.2619698047638
9	399.22644	323.17984	765.46027	15.929568	226.42334	208.60854	707.4539	6.1108556	535.0	324.7	35999	16.962263	5.015858	39.44053	-14.735586	-18.264746	1.3466706	132.49500155448914
10	178.97575	219.1082	733.463	11.607986	263.04562	218.64723	711.0217	63.280914	234.0	332.7	39999	17.350172	5.4045305	42.572426	-15.708551	-18.575956	1.3381919	145.7152647972107
11	328.5564	285.2715	778.6591	35.27075	542.1188	320.0583	940.31915	57.10775	471.7	719.9	43999	17.592012	5.7590775	42.946987	-17.074709	-18.76725	1.4122097	161.40873789787292
12	370.9324	303.61478	803.8753	53.176353	524.5294	327.89667	887.0272	19.89025	504.57144	710.2	47999	18.037529	6.076766	49.929573	-16.568907	-19.193836	1.3886738	177.06331396102905
13	270.4259	280.75708	705.70996	4.746154	356.35013	344.29312	830.1037	51.102924	389.55554	449.7	51999	18.630417	6.10674	50.610962	-16.60293	-19.762136	1.4370185	191.14344334602356
14	337.62216	308.11435	747.73737	19.31463	523.60596	333.48517	946.7831	15.748064	467.2	714.3	55999	19.06025	6.2092915	51.087593	-20.163813	-20.153973	1.4785726	206.92132782936096
15	236.89989	300.29922	889.41504	19.365376	252.53857	310.39285	770.2891	30.52194	291.75	326.3	59999	18.959818	5.915138	50.091484	-14.561829	-19.993797	1.4190398	220.2547299861908
16	552.0297	363.6884	901.92676	26.646536	689.2498	314.55984	938.1295	33.75831	677.1667	810.5	63999	18.822578	5.726453	50.65572	-19.060005	-19.830322	1.2546799	236.65926671028137
17	561.486	309.0278	825.11926	101.002754	561.95374	362.7591	1011.579	65.77996	704.1667	649.6	67999	19.009638	5.7731423	50.774467	-21.06767	-19.988058	1.2267219	251.98488211631775
18	865.2682	13.276325	879.2081	844.8959	261.58533	326.1901	979.7905	26.057758	1000.0	260.3	71999	19.149551	5.7140026	49.988197	-16.228783	-20.08791	1.1341239	265.02578020095825
19	432.27588	395.029	915.93567	12.862614	667.9441	386.07422	947.76874	45.24207	517.0	717.8	75999	19.342989	5.9312816	53.827553	-17.382797	-20.266296	1.2097274	280.8184714317322
20	869.0642	49.464233	952.30286	823.1517	373.2101	374.72067	973.065	14.855297	1000.0	440.8	79999	19.341244	5.9565725	51.29949	-12.4950695	-20.244537	1.1108855	294.99730372428894
