Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-39.861134	73.9572	8.280425	-379.15952	-959.36035	973.82306	-23.482767	-2228.3367	107.35135	447.1	3999	6.508851	6.7861824	45.08338	-7.915418	-8.520755	0.4660148	14.78001856803894
2	-37.5837	59.173157	32.430347	-320.00073	-2388.7422	1159.4384	-60.503273	-3052.2986	122.129036	804.0	7999	78.63789	47.222435	236.02669	-29.52596	-89.02539	16.758778	35.30532693862915
3	-498.20242	804.63965	-34.357967	-2438.5923	-596.7741	1006.01044	-31.429869	-2629.9988	379.63635	227.4	11999	413.48105	144.80797	743.60614	-268.99762	-443.8372	296.4158	52.69952368736267
4	-285.53943	616.9708	-18.182716	-2291.778	-47.328747	24.134918	-22.40503	-108.3222	129.12903	24.2	15999	725.1458	90.00842	958.7446	-274.1581	-746.98505	647.0873	69.17614722251892
5	-260.7855	521.5537	-16.172321	-1881.6973	-255.95676	488.41266	-46.333855	-1716.7081	149.7037	143.7	19999	826.09186	82.47906	984.9115	-353.49774	-843.5736	695.4007	86.34779763221741
6	-149.54245	301.84253	-11.410935	-1421.0737	-40.022057	25.386517	-11.319182	-89.21547	102.5641	33.2	23999	864.75854	87.42233	1028.0153	-528.2679	-881.4405	751.7914	102.9896469116211
7	-376.75418	552.9057	-2.5998528	-1408.3174	-334.64447	590.3143	-16.888744	-1531.173	266.66666	228.4	27999	877.4459	88.54112	1025.099	-371.5388	-893.2841	642.2185	120.76875901222229
8	-116.69243	301.66122	-2.322951	-1574.3281	-501.48868	676.8567	-30.397646	-1621.8539	81.52273	332.6	31999	863.3003	87.89865	1009.7688	-699.09344	-877.42975	824.1323	139.12940549850464
9	-214.88887	422.96057	5.13178	-1465.3359	-51.023262	33.237793	-14.608208	-107.27115	158.48148	44.8	35999	827.09625	83.19799	970.3954	-830.70404	-839.8341	568.9109	155.8905749320984
10	-282.58356	501.21136	-12.295848	-1464.476	-207.33711	436.03787	-8.504378	-1512.0316	197.05263	157.4	39999	774.3512	77.312485	917.2141	-607.3882	-785.2414	464.08417	173.34097027778625
11	-277.90057	452.0205	-10.166209	-1386.6212	-186.90262	455.14957	-13.030063	-1551.194	211.73685	119.7	43999	706.14343	70.852974	860.0756	-897.35443	-715.25714	369.83643	190.49742817878723
12	-129.93999	278.90887	-2.3247344	-1359.6177	-427.05	536.55096	4.228249	-1401.0518	99.295456	310.4	47999	632.8967	65.833435	759.8871	-560.8664	-640.8151	346.62256	208.84123945236206
13	-186.00111	350.86627	-5.343414	-1322.9644	-187.90218	365.90457	-1.6069083	-1265.724	144.91667	162.3	51999	559.83014	60.53232	673.51074	-348.35898	-566.8676	290.74167	226.33224725723267
14	-276.24063	503.60373	-12.301795	-1446.3647	-173.00735	415.50793	-4.2800527	-1415.8317	206.05556	126.7	55999	492.97113	52.934086	610.207	-417.32996	-499.12006	186.11351	243.6121311187744
15	-346.7982	505.4632	-21.262787	-1302.3004	-232.83044	359.0261	-27.983349	-1271.4951	282.52942	188.5	59999	427.86047	46.435062	534.74054	-273.06534	-432.92056	133.32867	261.2476878166199
16	-223.3794	362.1793	-22.60461	-1227.6948	-123.741165	279.99707	15.598378	-959.4028	195.8125	159.0	63999	364.03043	40.50811	462.20117	-320.80814	-368.1033	94.12426	278.70665073394775
17	-267.50974	361.57648	-18.663944	-1035.528	-80.10352	215.52309	36.875786	-718.26263	291.57144	177.9	67999	305.0122	33.9963	402.2418	-215.11407	-308.38254	61.573364	296.23316526412964
18	-197.0125	232.50674	-1.5401244	-618.4876	-232.79158	98.35962	-16.03747	-334.57986	427.6	902.2	71999	252.83626	28.876291	345.11826	-217.70895	-255.77458	40.485508	318.26089787483215
19	-54.727283	190.76405	153.49709	-357.45078	451.38403	28.918667	521.8412	416.0206	891.75	1000.0	75999	210.08089	24.295155	295.707	-142.86278	-212.63615	25.375551	341.1410872936249
20	332.86203	24.7615	359.10187	300.4964	457.0586	43.2513	507.03552	378.48492	1000.0	1000.0	79999	177.33553	22.190353	259.79053	-163.01225	-179.85385	19.586288	363.97878432273865
