Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-59.215374	102.40378	11.805267	-401.06302	-246.99263	483.40808	-32.15429	-1690.333	164.58333	143.7	3999	2.240314	3.3846154	24.677809	-9.96833	-3.3789747	0.6696247	10.246963024139404
2	-73.284225	110.59157	6.2977724	-350.05695	-68.51051	53.7871	-21.392628	-175.26845	241.35715	32.5	7999	18.522814	8.009926	56.91141	-5.9971485	-21.489506	2.863204	22.20897912979126
3	-95.67472	305.83112	2.0199928	-1869.9805	-202.77585	296.46054	-4.649752	-1058.297	110.888885	190.5	11999	36.355637	5.4199367	69.20482	-3.0885952	-39.548504	6.668907	35.52310490608215
4	11.635712	432.4582	574.88165	-966.59735	599.24774	185.58977	842.32367	235.5884	576.25	906.5	15999	27.297478	5.250366	58.81024	-7.7916512	-29.104511	3.9884868	53.56454610824585
5	136.15361	99.70559	411.1832	35.30754	342.18524	234.05324	655.8496	16.32174	286.54544	671.5	19999	20.28151	3.9145832	45.38725	-6.997049	-21.676365	2.1766763	70.17728018760681
6	282.7649	194.98811	498.47623	-5.7153416	470.53613	176.23114	756.3426	79.57536	580.4286	857.1	23999	16.82239	3.4110506	39.09402	-5.7503395	-17.97205	1.7080721	88.03280520439148
7	432.8337	180.31262	557.9148	36.3648	371.975	228.53218	682.68054	-0.09354093	796.6667	668.4	27999	15.768558	3.2792108	36.853218	-7.3434787	-16.826672	1.4602556	104.70442152023315
8	283.53372	179.40726	503.1034	22.118437	315.1411	219.1588	569.8267	12.572457	579.5714	589.1	31999	15.728177	3.1867375	35.271614	-7.4504504	-16.715857	1.411305	120.84454679489136
9	225.54721	210.04727	541.4713	16.514193	251.38162	246.1859	576.68945	5.8958445	468.0	461.3	35999	15.718802	3.2331564	35.707302	-6.8257504	-16.646418	1.4510343	136.25690150260925
10	392.40704	131.87148	558.7579	247.15784	511.219	249.1292	833.0643	106.685036	712.6	785.1	39999	15.924541	3.253437	38.020706	-6.2739224	-16.822412	1.5019233	153.69787216186523
11	308.32095	222.21367	546.076	25.318794	419.79987	192.58151	633.7945	-9.166377	641.2857	823.1	43999	16.189425	3.2994413	39.22678	-6.8209	-17.081017	1.460949	171.4159665107727
12	292.10406	179.32666	510.25577	50.426796	457.88568	210.00468	625.7274	20.795153	669.4	761.5	47999	16.49545	3.3523269	40.14123	-10.844794	-17.36209	1.4575092	188.7404808998108
13	466.46036	203.15125	611.1579	19.298197	407.30432	268.5334	813.36005	34.257072	798.5	593.5	51999	16.52921	3.4547372	40.11328	-5.847157	-17.371885	1.3905342	205.02049589157104
14	455.45087	238.5827	691.82135	39.15909	425.9641	286.55765	739.2102	29.94643	697.0	645.6	55999	16.654032	3.5083616	40.14577	-6.9913855	-17.469254	1.332288	221.80174469947815
15	351.5586	263.2261	642.69507	3.1320915	375.3565	307.9351	776.7901	28.899633	600.5714	551.3	59999	16.802847	3.5496497	42.36074	-7.2490172	-17.610367	1.2710509	238.05450868606567
16	360.0496	260.00104	634.98315	20.14214	427.0876	314.06494	798.7991	10.395237	609.8571	624.4	63999	17.10928	3.6615255	43.067894	-7.0469713	-17.913906	1.2475295	254.63315200805664
17	529.42993	224.49937	738.10645	154.64447	580.21783	353.49976	896.2367	13.675597	811.75	724.6	67999	17.244232	3.731902	44.242714	-7.9437394	-18.02741	1.2156076	271.8641195297241
18	274.03406	240.68196	770.7795	29.71121	451.69766	276.3616	756.787	75.41805	436.27274	597.3	71999	17.329376	3.7561762	45.41132	-7.4886074	-18.097675	1.2144738	288.2548277378082
19	287.31284	237.29749	672.86084	23.580492	461.91495	307.39264	826.20917	9.124435	418.66666	628.6	75999	17.340267	3.7685332	43.64736	-10.203759	-18.085735	1.243709	304.8330657482147
20	389.74887	313.0188	733.9786	-1.0055813	436.5748	381.26343	871.35657	23.483297	559.5	532.5	79999	17.418026	3.7865574	44.76155	-9.6409	-18.1534	1.204969	320.9417507648468
