Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-73.20459	100.74929	0.65810484	-382.82727	-135.30728	273.57312	-23.557482	-955.4319	195.58824	49.0	3999	7.098514	7.14322	41.392357	-8.098524	-9.58542	0.41920137	12.449200868606567
2	-98.76101	136.53831	10.929892	-343.30838	-352.34616	832.846	-20.146585	-2846.5728	320.25	124.1	7999	55.490635	23.825111	132.00337	-11.345619	-63.801033	5.008202	28.536596536636353
3	-116.4111	222.72092	14.272494	-1549.1488	-85.905495	81.84326	-16.082972	-287.3759	100.208336	32.0	11999	129.3188	18.47121	201.52875	-60.896664	-139.63666	23.77569	44.61587715148926
4	-204.45142	447.131	17.776297	-2014.3611	-175.8645	245.07472	5.419788	-588.60004	180.13637	333.4	15999	88.82494	18.70554	159.90727	-43.092155	-92.80281	13.451128	62.97596764564514
5	-129.32855	188.87059	10.728171	-564.4131	-11.452563	30.559084	39.105232	-89.32125	275.23077	88.0	19999	50.96212	10.0855875	94.26925	-47.15655	-53.800423	4.169021	79.82211112976074
6	-12.279511	50.917137	55.297443	-263.24988	19.14722	63.345932	116.386024	-112.83622	127.67742	308.6	23999	31.45178	6.163164	66.58742	-32.806282	-33.56444	2.4847977	97.89218425750732
7	1.6269052	29.153452	81.946526	-30.104008	-13.520131	42.336414	49.12241	-106.85612	347.76923	283.5	27999	23.289038	4.5609727	50.12336	-29.181995	-25.202648	1.7695647	115.95226812362671
8	3.7449503	61.602394	85.60666	-133.09212	13.41481	18.063158	39.287567	-11.351017	434.77777	256.8	31999	21.174492	5.0655537	53.778633	-23.136517	-23.04031	1.6866535	133.80624914169312
9	-22.673115	40.010857	53.227856	-114.645294	3.5297782	37.95706	57.19214	-89.59382	304.30768	268.7	35999	20.87906	5.7869477	60.263428	-32.352554	-22.711424	1.7757654	151.75141882896423
10	3.7382941	33.688004	64.86313	-48.991146	19.95979	46.63739	124.25636	-51.107418	258.46155	176.8	39999	21.14761	6.459171	61.35748	-24.643303	-22.969048	1.9333187	169.22502779960632
11	26.10986	41.636112	111.33967	-34.24911	-4.407322	45.07352	90.17459	-45.261375	224.9	234.0	43999	21.466286	7.129483	62.426395	-22.957878	-23.256212	1.9572161	187.0744698047638
12	16.09635	34.956738	130.7775	-27.244278	20.186642	27.570623	84.51277	-18.165972	135.53334	66.6	47999	21.266548	7.189116	62.930565	-19.41061	-22.951681	2.1251636	203.84414792060852
13	81.09222	90.745445	233.55907	-4.244688	47.95589	82.235374	252.75961	-24.960728	379.44446	242.0	51999	20.388994	6.953919	62.52667	-22.226458	-21.995878	1.8646886	221.71495032310486
14	89.07418	134.99875	343.97906	-25.102734	59.733643	119.86505	401.35004	-14.341995	360.69232	162.9	55999	19.947222	7.5144954	60.697495	-23.584366	-21.53284	1.7376839	239.22007870674133
15	70.806526	94.63478	280.0206	-12.786867	56.015984	146.26817	494.01688	-10.966957	297.07693	140.0	59999	20.14082	8.369388	65.03925	-25.283728	-21.701534	1.8000286	256.4451687335968
16	73.26297	155.5216	493.5043	-49.636665	99.89376	165.16959	566.1676	-2.3236446	225.58824	208.5	63999	20.005947	8.888978	64.65267	-24.68271	-21.510075	1.8075727	274.1040508747101
17	112.25194	216.45776	645.4371	-16.85211	103.43191	206.1739	684.1877	-14.4271755	216.35294	170.2	67999	19.610598	9.089144	63.739845	-27.854198	-21.07566	1.6828176	291.72758388519287
18	126.49937	217.78725	612.344	-14.757775	136.15865	249.53899	643.0435	-16.10607	245.1579	238.0	71999	19.936314	9.685403	68.568535	-22.752455	-21.412506	1.684826	309.6325192451477
19	128.47899	252.24928	741.9137	-42.40286	100.58423	204.78775	710.5625	11.811653	224.16667	155.8	75999	20.056553	9.801352	67.46807	-21.216572	-21.465027	1.7692828	327.1699743270874
20	384.84363	347.20123	764.9229	11.376907	76.96044	230.83557	767.52856	-44.63943	592.3333	158.3	79999	19.92473	9.512997	64.764336	-23.576254	-21.308233	1.6245962	344.68146419525146
