Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-49.34149	85.71981	9.633584	-323.7956	-913.19904	822.12476	-17.818296	-1745.7805	180.59091	519.5	3999	2.9904432	3.5855858	28.425692	-7.5386343	-4.016047	1.0183197	11.439907550811768
2	-131.67035	147.13353	5.068074	-395.0161	-408.12234	774.32837	-37.615555	-2716.2898	361.0909	151.0	7999	34.283203	17.621191	91.954506	-2.0040443	-38.216606	7.705162	22.8041353225708
3	-214.56836	504.78342	-2.8658197	-2535.1584	-621.2352	1072.7325	-18.449593	-2797.0403	149.33333	226.7	11999	115.67733	29.627304	195.28595	9.849446	-122.40785	44.421757	34.961355686187744
4	-364.36694	773.9516	-20.86946	-2446.6147	-539.695	896.22015	-49.494667	-2355.0815	152.20833	234.9	15999	167.50105	15.819785	213.45279	-38.026443	-171.85619	98.117424	47.59747886657715
5	-240.42506	488.68073	48.43819	-2001.2262	232.14682	276.83835	651.0775	-52.999252	277.46667	516.5	19999	182.48978	19.27688	232.0073	-54.86783	-187.16975	84.4907	62.03449034690857
6	-234.68219	271.29498	0.6185567	-798.9321	-259.6255	358.50925	-13.098144	-1005.69635	429.125	265.1	23999	204.04008	20.094816	253.66052	-81.66796	-208.84363	75.97995	74.86223292350769
7	-383.85312	411.47366	-16.877258	-1000.4231	-81.4352	60.06487	-24.034466	-195.45306	434.6	66.8	27999	218.883	18.463652	264.4791	-63.738007	-223.331	70.28806	86.62678003311157
8	-201.68538	324.01376	-10.539597	-1011.9573	-362.70474	387.3237	-7.488045	-981.09216	204.0	531.6	31999	222.74146	18.266548	266.6463	-71.25369	-226.77666	66.42748	101.0801408290863
9	-136.51364	219.87904	-5.617864	-975.86035	-99.90975	174.53667	103.90119	-587.5343	155.56	265.1	35999	217.49022	17.301613	254.77069	-123.82123	-221.04279	70.52667	113.99636936187744
10	-248.38652	314.10184	-4.7099366	-804.3846	-130.26468	348.82755	252.744	-1122.553	390.54544	552.3	39999	206.51897	17.23807	241.4062	-98.14565	-209.69722	57.300564	128.77942609786987
11	-241.35771	303.73178	-12.42661	-938.8495	216.34555	300.18808	636.9554	-175.84564	342.81818	561.7	43999	192.32986	15.570755	226.99576	-116.459114	-195.01265	43.631687	143.63343572616577
12	-74.21013	83.529854	39.826153	-253.3728	334.9379	251.91103	655.034	-39.385048	395.1	712.9	47999	174.75932	14.781722	207.21321	-83.532196	-177.10072	36.3519	159.4153664112091
13	0.84906346	108.75289	195.67181	-181.06386	601.50385	31.55584	684.2674	571.11	454.22223	1000.0	51999	157.1209	13.195404	186.22629	-110.02468	-159.13219	26.579535	176.82424139976501
14	272.6283	219.03067	536.6851	-35.08114	440.8772	11.625372	456.33182	418.91144	701.0	1000.0	55999	140.59401	11.710112	167.1835	-92.84405	-142.40115	19.910297	194.4958369731903
15	373.89087	23.86079	407.1559	342.01434	343.4731	48.200985	471.1056	285.95932	1000.0	1000.0	59999	126.69804	10.145233	150.56982	-59.777527	-128.34065	14.108096	212.21709823608398
16	560.7887	56.726433	637.3617	487.54663	736.42615	11.412922	748.93726	704.87335	1000.0	1000.0	63999	115.19957	9.335149	140.80049	-89.79636	-116.70472	11.368717	229.82206201553345
17	568.04694	47.761486	625.55945	492.97144	662.4958	42.865643	727.86395	598.7125	1000.0	1000.0	67999	105.59226	8.50936	128.78801	-69.85275	-107.02061	8.621215	247.33514595031738
18	667.72723	17.700743	694.8155	645.312	713.8154	69.44531	773.65454	541.729	1000.0	1000.0	71999	99.05289	7.8013315	119.44738	-60.2018	-100.45983	7.257794	265.0171010494232
19	657.89374	35.925446	699.04443	608.8898	501.1125	25.185947	542.3483	475.15784	1000.0	1000.0	75999	95.0357	7.271242	114.13383	-56.960655	-96.44545	6.544457	282.5997076034546
20	632.9055	16.60024	655.85925	615.5365	692.1248	65.90663	802.6737	608.67737	1000.0	1000.0	79999	93.02851	6.888467	111.80585	-49.664154	-94.41169	6.1711006	300.26842069625854
