Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-60.34883	109.832596	15.126906	-376.45544	-333.88348	708.3456	-53.086365	-2455.358	170.61111	132.6	3999	0.8196391	1.8182042	12.078026	-12.440626	-1.4727507	0.719438	10.612859725952148
2	-66.1222	95.71843	15.781074	-357.5834	-1079.6375	1122.8224	-53.63678	-2561.0967	176.74074	444.3	7999	7.090391	3.5152662	28.610708	-13.262465	-8.429093	1.6968832	26.56098198890686
3	-264.4964	473.27243	-1.4417979	-1371.3597	-640.4591	314.9366	-190.06537	-1076.9807	313.25	652.7	11999	12.292215	3.186444	30.59857	-8.67663	-13.632591	2.5871825	43.55159020423889
4	-159.04071	506.32495	627.0489	-890.9737	856.5206	27.39362	891.9227	804.1202	788.6	1000.0	15999	7.0017743	3.5855935	26.422232	-13.097835	-7.752979	2.0087953	64.0247220993042
5	764.25446	34.29031	796.9279	709.5471	842.5436	18.046682	894.7998	827.0392	1000.0	1000.0	19999	6.7057843	3.651234	24.434772	-13.727569	-7.5867486	1.5354493	83.26331973075867
6	780.12823	12.150263	794.3058	760.8688	894.54266	29.198803	949.5317	839.2174	1000.0	1000.0	23999	10.362464	3.7777336	27.798542	-12.479348	-11.31504	1.2177795	103.35533452033997
7	807.8615	12.287338	822.2768	788.58954	883.0164	26.721682	927.8765	830.4025	1000.0	1000.0	27999	13.213524	3.1827552	30.00577	-10.155608	-14.1358	1.0192916	122.79155015945435
8	827.0205	15.031007	846.4504	804.2776	911.029	6.7345686	922.99066	902.4285	1000.0	1000.0	31999	14.693892	2.6210573	32.480415	-7.659289	-15.547194	0.872067	141.76969027519226
9	817.57666	29.378551	841.0817	768.8215	889.6007	25.065758	913.1342	833.7644	1000.0	1000.0	35999	15.378541	2.2919238	33.3687	-7.837215	-16.156569	0.7734177	160.6853301525116
10	668.5089	325.62943	878.6735	19.759653	889.7877	10.033163	904.2596	867.61365	807.0	1000.0	39999	15.597683	2.140046	33.452248	-7.386776	-16.31003	0.71385515	180.16349029541016
11	599.7679	237.40234	823.3354	239.17102	924.81396	18.823586	945.1913	878.2875	780.4	1000.0	43999	15.685975	2.068286	32.482193	-7.215226	-16.34205	0.6792177	199.7451093196869
12	850.1611	13.137948	868.86035	836.25275	903.754	52.734447	950.3636	777.2031	1000.0	1000.0	47999	15.682635	1.9889199	33.224884	-7.2284694	-16.294762	0.62432176	219.0741126537323
13	793.46655	57.865646	853.7757	706.7414	906.2845	31.222517	929.0651	825.1562	1000.0	1000.0	51999	15.69808	1.9394405	33.06779	-7.440007	-16.271774	0.5923603	238.1300835609436
14	840.9735	31.65496	875.6064	793.58105	891.69073	26.138815	935.7315	861.75934	1000.0	1000.0	55999	15.730516	1.8866811	32.115627	-7.3010664	-16.278534	0.5476289	257.4515771865845
15	862.9045	22.24423	878.33344	824.4839	911.50525	38.384205	946.6516	807.6487	1000.0	1000.0	59999	15.841917	1.8384714	32.686214	-7.4052863	-16.364422	0.5164493	276.43541383743286
16	842.7806	8.406666	857.2598	836.567	930.96027	35.453693	963.3793	860.9925	1000.0	1000.0	63999	15.95235	1.8277903	33.27851	-7.8021603	-16.459383	0.4990597	295.52315974235535
17	752.59	159.69421	864.6334	478.365	899.83923	21.807053	919.05054	857.0421	932.25	1000.0	67999	16.064205	1.7698134	33.774986	-7.316289	-16.54893	0.47428578	314.54717445373535
18	811.3969	72.31009	873.96094	689.22705	909.74207	27.585987	944.8247	844.6678	956.5	1000.0	71999	16.135887	1.7492945	33.456547	-7.090353	-16.606283	0.47278088	333.5833909511566
19	836.23724	36.185066	889.22546	801.1285	901.8369	35.102726	954.894	851.4982	1000.0	1000.0	75999	16.167078	1.7373774	32.214592	-7.2204776	-16.623957	0.46316743	352.67026472091675
20	834.8434	26.148941	872.71155	808.75146	809.2792	281.85733	997.8003	33.697693	984.4	860.3	79999	16.224625	1.7493113	32.394188	-5.93599	-16.66663	0.47893506	372.87778782844543
