Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-42.47935	63.951748	20.074543	-300.9139	-175.00693	256.74683	-28.642315	-929.96936	130.88461	67.0	3999	3.890048	4.4940095	34.463036	-7.0352426	-5.4748316	0.9174608	8.692283630371094
2	-81.22754	135.56195	18.90795	-383.0055	-640.9828	1138.0425	-30.530027	-2971.3635	262.7143	221.5	7999	38.449646	19.439344	102.870766	-16.181078	-44.990566	6.655992	20.508808374404907
3	-221.46817	565.7718	12.005528	-2663.6758	-386.11728	870.03107	-44.83029	-2994.7302	184.28	134.2	11999	108.48469	17.86197	166.61662	-42.74548	-118.277954	30.595173	32.233983755111694
4	-678.3075	1076.8004	-20.74032	-2664.4573	-357.5244	781.37335	-32.957706	-2697.792	255.84616	131.5	15999	62.45028	24.266277	124.93976	-49.682365	-63.679573	11.0053835	44.42475438117981
5	-224.28683	1034.1984	919.1422	-2450.4624	673.308	46.619576	763.74414	612.49835	610.2857	1000.0	19999	18.426792	4.379529	40.84447	-22.420887	-20.530136	2.7564762	61.88171982765198
6	680.9779	122.90238	831.7131	493.84598	844.9601	90.98572	974.8118	727.32544	1000.0	1000.0	23999	20.157415	4.5172224	42.5768	-25.768536	-22.363792	1.8257717	79.27219009399414
7	435.24637	274.46127	831.0192	34.353275	569.3649	346.90778	896.724	17.793495	537.875	712.1	27999	20.099686	4.23743	46.024864	-20.460932	-21.936472	1.422455	94.91523027420044
8	409.35583	266.15082	812.7683	60.238544	462.46777	253.3926	719.20154	54.210285	530.25	722.9	31999	19.149841	3.5945542	49.232414	-15.987217	-20.747196	1.148147	110.76005053520203
9	342.96765	308.50998	814.6965	28.412012	717.4875	260.8801	974.4393	174.29906	415.66666	765.8	35999	18.85302	3.648693	52.373432	-17.977177	-20.326094	1.1453531	126.75709438323975
10	328.9431	335.19858	892.3399	36.374374	507.70734	356.11642	912.72015	22.513613	375.3	646.1	39999	18.812437	3.8928802	46.256428	-20.415247	-20.15834	1.1419231	142.1139657497406
11	529.43353	326.6783	878.00006	6.294036	271.45428	352.32288	836.37646	11.634258	626.3333	331.7	43999	18.908094	4.3077807	46.470497	-17.662424	-20.185307	1.2000353	155.66219353675842
12	233.15376	287.64612	856.5634	3.5706959	670.6319	220.0444	863.3263	84.21827	268.70587	905.9	47999	19.230877	4.778564	49.39212	-12.833405	-20.467817	1.2699869	172.70566177368164
13	455.15186	313.97745	863.4475	69.665375	234.77983	348.40335	809.5371	-293.66388	614.7143	448.6	51999	19.549335	5.0781894	52.52435	-15.044199	-20.745243	1.3148994	187.04883456230164
14	473.9	368.4694	802.94385	-32.29344	403.85553	380.00317	935.8025	13.959841	720.0	468.4	55999	20.316448	5.7310534	61.943336	-13.952011	-21.559027	1.4035128	201.4160077571869
15	389.58847	345.68976	810.17163	7.1144705	140.47737	215.67377	778.0449	13.623989	483.1111	160.6	59999	21.376757	6.4856133	63.752266	-20.872852	-22.622936	1.466869	213.86766004562378
16	257.39087	284.25156	819.8212	45.403652	193.64157	244.10966	854.2996	1.5061944	313.7	206.2	63999	21.622	6.7158556	65.80946	-20.505795	-22.783817	1.4273409	226.58122611045837
17	303.40634	314.6141	833.18427	8.647138	514.1786	372.68808	956.58	25.390806	360.84616	654.1	67999	21.066965	6.397505	63.66895	-20.606222	-22.14254	1.4376497	242.05272698402405
18	599.8486	341.86862	919.4862	27.508656	664.5123	382.3122	938.63995	67.44541	699.4	714.9	71999	20.504591	6.0779123	55.639725	-19.57465	-21.50841	1.2426742	258.007479429245
19	312.9888	332.34604	840.3263	12.732626	630.54	380.80685	949.5163	21.0878	396.0	713.2	75999	20.259363	6.157605	56.561535	-15.476746	-21.2387	1.2254598	274.01663970947266
20	387.53946	351.9387	888.22253	26.020756	451.3732	369.21753	956.6662	55.17807	442.25	477.4	79999	20.178709	6.181565	57.017372	-18.67289	-21.132727	1.2039038	288.5049879550934
