Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-40.27441	70.34383	11.758795	-292.4503	-79.4944	48.22609	-32.04544	-210.35565	129.65517	32.9	3999	4.4659514	4.8502502	34.52101	-14.598235	-5.82285	1.0976576	9.734757661819458
2	-168.5207	179.16206	-2.048342	-434.39963	-1059.1252	1237.438	-36.873554	-2844.4253	471.0	391.6	7999	44.890224	23.002798	123.59776	-11.032602	-50.115986	9.386683	24.048152923583984
3	-359.70773	736.12134	14.516829	-2423.5576	-1793.7405	1403.163	-30.231709	-3018.7366	264.53333	611.5	11999	192.2801	65.085686	364.04938	-4.8064585	-206.24838	96.92263	40.06620502471924
4	-306.03305	633.46075	-16.150463	-2197.8928	-849.3049	900.2448	-23.39242	-2145.5188	140.96428	433.8	15999	337.88763	33.128483	435.8496	-75.60967	-347.32703	271.09787	55.41665029525757
5	-1530.7507	230.66957	-1227.5133	-1847.8181	-162.42358	230.64517	-13.381397	-650.9331	966.0	227.5	19999	387.86243	32.25016	474.52332	-68.790276	-396.4926	223.74188	69.54586672782898
6	-304.821	393.68985	-21.936375	-1069.3618	-65.98806	63.348255	-8.367817	-194.80962	345.9	51.2	23999	424.455	33.10744	506.30893	-93.85641	-433.0328	198.83412	82.64535689353943
7	-266.91418	390.91144	-13.418755	-1069.3373	-535.06055	500.85452	-15.693287	-1117.6771	263.72223	513.9	27999	445.70117	31.448261	524.9284	-96.14804	-453.33914	179.7845	98.53550815582275
8	-171.09235	329.57526	-3.1287305	-1106.9456	-349.2238	521.6152	32.11839	-1280.1252	148.62962	321.4	31999	446.724	33.639194	522.7295	-156.32137	-453.63318	195.5976	113.26642155647278
9	-231.25128	344.4302	-24.676086	-1138.7563	-78.40546	42.804283	-29.46066	-176.31056	210.66667	79.2	35999	432.55045	35.16412	507.59406	-151.47342	-438.58682	184.74602	126.52733898162842
10	-184.71758	336.8105	-20.891872	-1179.0565	-395.66245	516.6969	-24.075193	-1274.5361	181.81818	338.0	39999	406.6344	34.684063	479.59613	-174.97942	-411.9063	148.97498	141.33544826507568
11	-233.01291	370.75235	-20.479898	-1179.6667	-276.928	472.88855	-6.7450175	-1233.5884	215.93333	226.7	43999	375.7034	33.027122	444.67004	-244.16875	-380.3442	121.365204	155.53095960617065
12	-152.85399	300.9826	8.552805	-1133.6775	-162.26614	315.41983	-25.849329	-1100.124	147.69698	149.5	47999	340.23956	31.31089	401.8585	-180.47368	-344.257	110.260124	169.23493719100952
13	-352.39804	408.95712	-10.274301	-995.4856	-341.96857	364.83398	-15.459763	-956.8481	365.8889	376.0	51999	303.49023	28.695614	359.47968	-148.77028	-306.98532	84.89731	184.32674884796143
14	-259.62637	363.8756	-3.670924	-917.8227	-334.37042	325.29657	-24.556713	-864.4333	296.5625	466.0	55999	267.67755	25.211906	326.50027	-142.64452	-270.59125	56.131905	199.93988037109375
15	-195.71684	261.10904	-11.75904	-741.99927	-81.6359	59.160778	41.54353	-158.55981	280.18182	455.4	59999	231.55215	22.255005	285.04706	-102.69925	-233.99649	43.312588	215.7320098876953
16	-157.52895	169.8715	-9.436488	-503.68384	-119.54732	157.081	-8.435815	-426.18475	394.58334	258.4	63999	198.42805	18.84251	241.95761	-96.9095	-200.52896	27.969742	230.1678023338318
17	-111.36619	162.56873	-5.2428145	-535.2616	-20.768095	130.29248	318.38654	-223.04465	244.17647	413.6	67999	168.54744	16.010767	209.78761	-92.32689	-170.37048	22.155676	245.48849892616272
18	-81.37071	80.90725	24.682487	-220.72353	306.607	270.9758	626.5682	-75.651566	539.8571	803.4	71999	142.20483	13.732357	179.84311	-74.48001	-143.84425	16.979372	263.32566022872925
19	217.25302	166.5765	396.38428	5.3575177	488.48672	76.417015	591.0456	309.27646	695.2	1000.0	75999	120.71868	11.522357	154.0746	-82.772675	-122.237236	11.692297	282.3977379798889
20	431.25632	51.49858	492.30878	363.68787	366.6833	90.91194	637.68896	313.55707	1000.0	1000.0	79999	103.92483	9.674231	131.36494	-82.76927	-105.38114	8.421728	301.4752571582794
