Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-75.68477	87.09946	-0.67013323	-314.31497	-1085.7777	1141.792	-52.953693	-2516.9763	207.47368	440.1	3999	4.117218	4.3667517	25.198044	-7.1086173	-5.729685	0.46863952	15.50844693183899
2	-29.795292	36.5646	18.944973	-149.60074	-345.24988	665.9459	-44.12895	-2335.095	90.57143	145.2	7999	25.616407	8.872274	55.70909	-2.2251992	-29.213692	3.615	32.521305561065674
3	-95.63273	235.6124	19.473087	-1445.978	-211.41489	319.98193	-13.56306	-914.26263	125.25641	257.6	11999	43.7171	6.3506737	68.88085	-11.927663	-47.449165	8.417859	51.454861640930176
4	-16.8704	187.63449	147.7078	-526.44836	181.99704	152.47246	389.26303	6.267507	344.66666	474.7	15999	32.592636	6.6446404	57.67747	-10.4299755	-34.617046	4.696399	72.31638598442078
5	192.5762	137.64206	405.4681	46.871128	282.84833	187.35918	553.9624	24.955502	554.75	551.1	19999	22.379425	4.5512424	41.785946	-9.44875	-23.86863	2.192421	94.42002773284912
6	365.08438	78.51163	426.43906	214.02574	243.13046	207.39905	556.13885	38.36425	794.2	475.5	23999	17.535128	3.9130645	36.60194	-11.443225	-18.766266	1.6753039	115.57531023025513
7	153.84073	154.9163	428.55563	10.610958	391.49677	252.75378	643.7455	55.678345	364.8	647.2	27999	15.830213	3.7961452	38.997044	-10.579827	-16.938927	1.4929702	137.8914442062378
8	290.33032	179.66264	581.457	25.389994	461.95026	235.13524	879.2934	123.35995	535.55554	760.7	31999	15.454903	3.8670003	40.640724	-9.576512	-16.488722	1.4668058	159.82329034805298
9	231.75903	153.20726	447.40863	89.29749	380.3252	226.02034	655.5193	67.936295	497.85715	692.2	35999	15.59647	3.8806243	42.280785	-10.39087	-16.57927	1.4701892	181.4109799861908
10	186.6128	185.43465	535.1401	-3.5901926	363.31174	267.87747	809.68506	21.01283	441.5	647.3	39999	15.746084	3.8818371	42.59234	-11.691994	-16.698744	1.5123216	204.32307839393616
11	223.1862	171.24544	533.0164	64.23536	362.2036	195.1574	638.6625	3.0224442	454.42856	809.6	43999	15.933092	3.8612194	43.09762	-11.796641	-16.865213	1.4269363	229.22726273536682
12	185.89268	189.76785	482.91092	9.396923	447.3296	280.6193	802.5065	13.273112	425.36365	666.9	47999	16.226238	3.9132783	44.034473	-13.391359	-17.133522	1.4681008	252.90164279937744
13	160.44536	153.01532	455.883	-7.829591	241.95065	184.52597	526.47754	1.484526	332.08334	480.5	51999	16.228388	4.009377	45.3023	-12.679783	-17.114746	1.4586478	275.51224088668823
14	296.79843	165.50111	570.1039	94.498344	254.53499	187.01329	516.9726	10.669022	556.5	471.4	55999	16.378727	4.118535	46.567623	-14.046323	-17.240883	1.4684917	297.85576820373535
15	368.3327	199.98875	619.5652	27.094687	398.73502	282.35376	833.05865	12.5597315	703.4286	600.5	59999	16.489256	4.15275	46.01784	-15.61135	-17.333715	1.4268184	321.1972031593323
16	375.0452	214.61063	610.59045	72.08468	382.9836	308.51477	837.4912	2.7159543	729.0	559.7	63999	16.52085	4.2485003	45.68835	-12.226293	-17.343918	1.3773137	344.3777606487274
17	304.86154	257.63742	731.54346	14.1661	567.9572	288.96176	903.2896	32.30704	480.1111	766.3	67999	16.592644	4.3205714	46.11748	-12.595361	-17.403633	1.3809955	369.34474897384644
18	221.17776	215.24402	548.8174	9.7727165	302.39435	286.704	734.21765	23.589127	378.8	447.9	71999	16.65918	4.3628726	46.19113	-13.942894	-17.454302	1.3723406	391.95146918296814
19	370.87848	235.03162	576.47705	14.578867	244.37613	274.96646	789.6252	0.1541676	665.8	297.7	75999	16.791613	4.4065037	47.094826	-12.974307	-17.58013	1.3564812	413.5281026363373
20	430.45673	338.4024	964.0922	41.103462	622.76825	273.84686	910.39484	93.41534	593.7143	816.8	79999	17.002298	4.5002136	46.05362	-12.580893	-17.784733	1.315709	437.8594653606415
