Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-50.539307	90.37842	18.00231	-373.74588	-259.48532	312.8762	-33.569324	-939.01294	142.875	113.2	3999	4.511202	4.50723	25.368492	-8.719823	-6.205825	0.26688242	12.961177587509155
2	-136.9784	135.71783	-1.1850246	-346.6123	-189.87216	333.41577	-29.45559	-1184.6826	440.2	63.2	7999	34.939384	17.061007	108.19786	-7.9976087	-40.834225	2.5929224	29.01837921142578
3	-219.27747	499.08936	32.99963	-2349.2512	-1142.8519	1293.0331	-29.178177	-2768.7776	172.16667	417.7	11999	106.53571	20.314573	197.22318	-35.344677	-116.65537	20.326958	47.61183285713196
4	-483.5302	787.2252	-13.013928	-2380.9023	-194.06387	390.0576	-13.982687	-1361.022	218.72223	150.0	15999	69.24625	21.156324	138.17976	-27.376152	-71.249596	9.976675	65.00824642181396
5	95.44476	408.62473	566.6132	-639.0937	399.43842	215.02925	659.0267	78.67247	713.6	712.3	19999	27.41587	5.9388824	55.970722	-19.523869	-29.402712	1.8713872	85.7892894744873
6	279.2583	206.24213	582.1354	29.232683	243.76665	221.38246	640.438	1.1815853	530.375	483.6	23999	19.680826	3.8064535	49.572952	-17.782707	-21.478024	1.0454844	105.18732142448425
7	221.37729	200.05962	575.62067	12.682729	439.84375	189.88916	797.89307	189.70042	406.3	665.2	27999	17.27764	3.7240531	46.848877	-22.840315	-18.883528	0.9754034	125.6207480430603
8	327.67892	175.92998	608.53723	82.48013	524.93896	290.69983	775.6652	9.241641	598.5	756.5	31999	17.020826	4.1575885	48.897648	-15.828684	-18.53046	1.013621	146.7663688659668
9	256.4107	178.23636	430.65533	6.841631	230.38469	181.99637	499.634	3.4412143	605.7143	429.7	35999	17.309643	4.655868	53.33653	-21.566195	-18.725082	1.0665472	165.96024107933044
10	144.92307	154.35643	493.32556	7.7438035	261.02197	223.97444	624.9373	40.742676	270.3846	454.2	39999	17.618557	5.440991	64.12946	-18.030384	-18.993397	1.1826242	185.27043056488037
11	248.01477	199.50887	531.5453	1.5078844	109.16103	141.56517	500.38745	8.700711	487.5	206.8	43999	17.962383	5.904911	64.02763	-28.929455	-19.275974	1.2558086	203.1137135028839
12	182.0757	233.12546	617.1716	-26.411957	271.08655	242.5425	574.06195	4.9832277	360.81818	559.4	47999	18.222532	6.31898	61.5973	-23.338715	-19.499676	1.2942741	223.08116006851196
13	222.38542	189.75302	543.9463	32.188194	198.3917	212.12126	692.8522	55.037937	414.375	326.2	51999	18.376427	6.2995706	54.72916	-25.132877	-19.606401	1.2778094	241.63870906829834
14	144.09761	186.02042	556.7915	18.205767	263.7017	316.04987	784.2492	-31.029043	242.3125	374.5	55999	18.363764	6.2687397	55.370853	-21.30311	-19.55011	1.2315471	260.5203881263733
15	196.81308	254.46281	774.61536	-1.3671678	475.53033	350.4927	822.74097	16.518812	290.375	622.8	59999	18.460718	6.3828535	56.51081	-40.846977	-19.621004	1.1965457	280.8909065723419
16	344.63678	243.29591	609.423	31.78837	397.9283	354.37045	852.0244	10.659193	568.7143	547.5	63999	18.669546	6.6055408	57.791424	-24.272392	-19.80193	1.2266093	300.8950779438019
17	207.07904	246.04852	776.1502	1.8918214	589.3241	305.3562	949.0174	86.93777	317.63635	728.8	67999	18.95923	6.8192677	56.375168	-18.956741	-20.090488	1.1936663	322.0700559616089
18	306.78693	290.6626	786.00726	17.04767	359.445	345.9116	897.476	18.208082	391.0909	462.2	71999	19.113161	6.75773	52.590008	-19.779217	-20.198837	1.1159562	342.51895904541016
19	247.02739	279.80728	795.81	28.959799	263.4706	288.1687	802.13	-0.8596422	312.2143	359.2	75999	19.241549	6.6949124	56.7203	-18.116404	-20.31459	1.0951037	362.3921728134155
20	250.22125	260.23788	779.7409	14.422559	296.17026	340.69775	946.29144	19.333225	304.30768	377.2	79999	19.590727	6.8712506	59.38059	-19.774895	-20.649017	1.1685271	382.13553977012634
