Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-41.716488	65.95692	5.185751	-352.26904	-434.68854	682.99084	-41.533756	-2443.4458	113.71429	178.4	3999	1.8220315	2.7146506	15.489338	-13.746119	-2.7140372	0.9746425	13.170180320739746
2	-58.83504	87.10965	4.987516	-315.8198	-389.80856	586.4364	-50.80048	-2124.509	187.28572	183.4	7999	10.187851	4.3851733	28.38979	-13.297476	-11.882341	2.2199903	29.672038078308105
3	-192.22246	355.86044	12.96024	-1552.586	-195.06702	302.8541	-4.3556237	-1058.059	253.35294	174.4	11999	17.296888	3.3489804	31.7812	-5.693803	-18.979553	3.018484	46.556809425354004
4	-152.43872	386.88318	465.5506	-1179.9854	622.0265	185.17448	796.55963	95.979416	390.8	916.1	15999	11.251147	3.5512412	29.35051	-10.405221	-12.238684	2.4853287	68.19410943984985
5	655.2935	65.18309	706.3164	544.90265	830.9899	33.355606	883.2568	783.3841	1000.0	1000.0	19999	9.771509	3.0301454	23.561275	-10.365442	-10.860142	1.7312995	90.7117874622345
6	717.22235	42.34004	756.0167	645.6595	798.9673	24.007862	820.2321	736.5129	1000.0	1000.0	23999	12.424594	2.8920093	26.14435	-7.0465665	-13.51227	1.4215351	113.17709755897522
7	729.67523	36.872948	792.78296	702.9765	751.4261	127.877014	889.779	393.46	1000.0	958.9	27999	14.201511	2.6493714	26.843246	-5.6174116	-15.20242	1.2537557	135.3095555305481
8	501.63647	177.84477	684.52	176.69592	690.0661	272.43835	920.7549	77.76888	729.8333	841.5	31999	14.984771	2.5493305	27.384466	-5.4719315	-15.889037	1.2333143	156.8232500553131
9	603.12756	133.72247	741.6998	382.37857	869.3846	52.869213	951.1012	784.0895	907.0	1000.0	35999	15.193924	2.5220082	27.697443	-5.7218246	-16.017576	1.1939029	179.2757363319397
10	675.4517	133.6036	800.6476	450.26715	706.87195	308.4166	919.0951	79.26013	923.5	825.4	39999	15.221662	2.5008395	27.488487	-5.581477	-15.984353	1.151083	201.07365345954895
11	560.8334	251.93835	783.9428	170.58524	738.62836	204.73886	881.47534	163.99025	760.1667	918.7	43999	15.308263	2.448028	27.912333	-6.6960196	-16.028011	1.0985366	223.06752824783325
12	750.60284	27.252438	775.3435	706.8982	858.97327	52.490517	907.25616	746.41187	1000.0	1000.0	47999	15.418414	2.3797739	28.081312	-6.7300954	-16.096992	1.0182664	245.57825183868408
13	490.04993	298.84772	815.23694	44.858833	690.78906	300.69806	885.3285	87.50294	668.1667	819.8	51999	15.504277	2.3081145	28.369198	-6.9022264	-16.148619	0.9685536	266.9850375652313
14	670.30975	141.75227	799.9213	432.8897	870.2295	42.55039	918.65375	816.1106	886.5	1000.0	55999	15.57943	2.281953	28.808325	-6.5985613	-16.19851	0.91566604	289.6342091560364
15	577.3638	225.22118	758.5469	172.53636	801.84906	240.64156	928.08606	90.68427	781.3333	907.5	59999	15.711403	2.257505	29.086218	-7.1265783	-16.310736	0.898861	311.5782644748688
16	619.46356	276.53918	788.0049	140.5902	811.5038	248.49513	928.3862	69.92262	795.5	908.7	63999	15.7565565	2.2312486	29.301159	-7.2253423	-16.33894	0.8626734	333.69834065437317
17	766.78345	60.36395	841.78094	675.4884	630.3141	377.19604	921.9679	43.452854	1000.0	727.5	67999	15.900907	2.1964924	29.426817	-6.2503595	-16.467527	0.8079215	354.7661044597626
18	694.6771	179.08493	806.97186	338.16705	764.73914	253.87628	887.4086	5.9957523	884.2	902.2	71999	16.044346	2.1814606	30.081644	-6.2074127	-16.599775	0.7706273	376.9099609851837
19	479.3622	350.4035	832.77545	27.914928	809.8208	214.16179	922.69684	191.67082	634.7143	922.5	75999	16.161047	2.1857986	30.60843	-5.4752045	-16.702126	0.74804384	399.09314012527466
20	728.99133	80.91921	806.16406	594.9024	798.5192	173.7553	965.7305	336.95776	1000.0	955.8	79999	16.221563	2.1813035	30.841026	-5.427326	-16.74722	0.7727531	421.3914096355438
