Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-62.214287	100.521385	42.328716	-347.7152	-1313.7898	1119.994	-73.69666	-2610.5247	172.85	542.1	3999	1.242904	2.3131843	13.851289	-8.641435	-1.9582508	1.075117	11.921501636505127
2	-60.055412	99.635025	14.711584	-367.6383	-323.38855	596.09143	-19.931648	-2070.2134	170.8077	126.7	7999	5.521038	3.3387809	21.135239	-9.249145	-6.600382	2.2908955	23.44455075263977
3	-145.26979	450.19324	17.265844	-2030.4927	-905.5128	595.3642	-31.7111	-1443.1879	135.6	645.1	11999	7.8870606	2.975367	21.77257	-6.71953	-8.844123	2.7473562	38.65434813499451
4	-109.64803	256.43936	185.33081	-932.2051	346.5225	235.96481	653.62494	19.213642	301.92307	719.6	15999	2.94349	3.0287876	17.49992	-11.378563	-3.5713432	2.3300924	54.95733880996704
5	317.8702	276.78613	636.40356	15.73636	874.20184	6.6505823	887.6247	863.91974	570.0	1000.0	19999	2.851832	2.9011433	16.965242	-10.799849	-3.6527808	1.8946687	72.77309083938599
6	751.8878	29.573935	795.84656	716.50714	915.6087	20.286938	928.15295	855.7565	1000.0	1000.0	23999	6.755805	3.245819	21.288267	-8.958268	-7.655188	1.6799453	90.98263168334961
7	828.8405	14.336188	845.627	814.21387	833.9874	243.89577	939.1368	104.50474	1000.0	913.5	27999	10.330415	3.264507	23.061337	-6.636204	-11.240684	1.4842889	108.71087169647217
8	849.4154	27.147215	883.29913	810.84106	908.5082	17.87781	927.6889	872.12274	1000.0	1000.0	31999	12.638216	2.9570854	24.210264	-4.5965495	-13.502887	1.2754481	126.81617164611816
9	831.0085	36.80516	863.176	768.4953	901.97186	23.914257	936.2827	858.5897	1000.0	1000.0	35999	13.900155	2.6875882	25.358286	-4.1012545	-14.709504	1.094063	145.4224362373352
10	836.68787	40.938423	866.5292	766.4768	917.9904	6.546865	928.40533	905.2361	1000.0	1000.0	39999	14.658174	2.4546258	24.949749	-4.054476	-15.42623	1.0446379	163.96850752830505
11	839.44586	28.012344	885.9681	810.9511	842.41125	279.50708	978.3643	5.92687	1000.0	901.1	43999	15.2286	2.2484338	27.73793	-2.8751998	-15.949012	0.9443246	181.96216988563538
12	776.041	116.36888	877.92914	548.31445	902.708	19.9443	933.8421	877.8351	921.8	1000.0	47999	15.481691	2.1437411	26.478235	-4.226236	-16.161976	0.88019747	200.50626802444458
13	803.47345	39.163094	858.5624	751.8202	886.9455	28.13435	939.31305	846.43677	1000.0	1000.0	51999	15.722878	2.1033158	26.896345	-4.3665433	-16.365232	0.85461086	219.04820895195007
14	665.5148	284.04153	830.8031	98.43737	845.82263	30.609344	911.77655	814.1488	788.8	1000.0	55999	15.828983	2.007151	27.738117	-3.6665645	-16.435923	0.776302	237.5756871700287
15	866.7428	42.030823	905.1078	801.7679	889.94073	61.707703	948.97003	731.3035	1000.0	975.2	59999	15.920311	1.9460399	27.591478	-3.477869	-16.501774	0.7505446	255.67004942893982
16	916.32544	33.227184	949.0168	866.31635	873.8839	64.54043	941.49084	761.5294	1000.0	1000.0	63999	16.049513	1.9396982	28.376	-4.8211756	-16.605606	0.7266509	274.27884316444397
17	852.94	43.26462	916.8279	797.1382	935.8758	43.79175	1023.5299	832.54395	1000.0	1000.0	67999	16.228447	1.8951975	29.305265	-5.4589624	-16.7688	0.69490886	292.3564999103546
18	882.00696	24.82122	922.7583	855.5432	889.29553	112.64121	1028.8074	681.41864	1000.0	946.4	71999	16.326334	1.8856988	29.537361	-4.620182	-16.846277	0.6793526	310.2846462726593
19	919.83356	86.27974	1021.9385	782.9496	1022.28577	34.244556	1059.0233	938.97186	1000.0	1000.0	75999	16.41924	1.859106	27.692972	-5.2180023	-16.920336	0.67047346	328.67321610450745
20	834.504	48.610832	900.56714	772.87445	940.51935	196.449	1048.128	358.87646	972.75	935.1	79999	16.485117	1.8469927	28.106602	-2.8689787	-16.966385	0.66251135	346.4436848163605
