Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-28.547846	56.703335	27.097609	-297.7575	-451.95734	774.2786	-24.796278	-2384.7432	92.5814	226.8	3999	1.3492297	2.572956	14.879145	-15.287057	-2.0002224	1.0036982	15.991922616958618
2	-119.9686	148.66293	7.453281	-339.92807	-614.47406	889.72705	-70.849075	-2404.2036	365.77777	252.3	7999	7.26609	4.3920445	24.58479	-14.855594	-8.625673	2.1007795	36.15743947029114
3	-131.59135	200.28667	23.79589	-929.6111	-292.41943	313.1638	-35.475376	-1040.6093	148.3793	278.6	11999	11.510238	3.8583727	29.54926	-8.944322	-12.785921	2.717877	56.93752360343933
4	-267.92966	560.08875	381.15192	-1319.3372	738.6632	18.384476	768.8119	705.97156	645.5	1000.0	15999	9.410037	3.299191	25.220064	-10.748171	-10.591454	2.4371243	83.68186545372009
5	656.36365	144.08601	754.7845	407.3364	874.34	21.207582	933.787	853.0175	1000.0	1000.0	19999	10.067477	3.323918	25.183952	-10.679929	-11.2301	1.7181147	110.78764009475708
6	608.7412	256.6393	804.7426	102.32241	912.93164	36.406246	966.7764	839.85455	828.4	1000.0	23999	12.693431	3.1961122	26.429733	-9.943325	-13.810719	1.3806118	137.6366090774536
7	566.7125	226.24182	800.8496	218.88707	684.5337	231.0368	895.0538	66.79648	801.4	907.4	27999	14.515226	2.9629424	28.070534	-9.229267	-15.549769	1.3082902	163.00191807746887
8	355.68912	220.57288	617.93036	8.357089	597.0019	265.35217	872.0178	42.06143	579.4286	827.6	31999	15.20874	2.7753334	28.462704	-9.223846	-16.159767	1.2612112	188.00236916542053
9	613.35284	82.857475	754.7809	550.2233	776.25977	256.4474	932.58655	64.31124	991.0	907.7	35999	15.381642	2.7236626	28.920639	-8.628283	-16.250648	1.1892222	212.5395610332489
10	576.0429	214.46844	776.76605	167.54279	649.6287	262.0447	868.2441	23.102253	853.4	856.4	39999	15.324934	2.6387622	29.714014	-8.35351	-16.118555	1.086729	234.18281817436218
11	665.514	85.44717	738.6354	527.6685	516.66516	382.94998	898.31537	17.585817	1000.0	630.4	43999	15.257433	2.5594375	29.404188	-7.8924108	-16.00315	1.0294336	254.63231921195984
12	560.09717	203.34639	760.923	224.86496	805.2245	60.71585	894.3364	685.5069	905.25	1000.0	47999	15.306177	2.5199006	29.83107	-7.6840515	-16.01114	1.0071231	277.32171273231506
13	727.9595	62.173187	787.5528	629.8842	629.50916	272.93457	941.3857	28.956657	966.75	838.4	51999	15.321664	2.4965947	30.061749	-7.5670395	-15.993399	0.9756653	298.9884114265442
14	722.8778	74.75896	809.84863	608.1808	746.3544	238.70912	917.9965	46.21258	1000.0	906.8	55999	15.417631	2.4557543	29.708977	-7.656013	-16.060915	0.93248004	321.11889600753784
15	577.70636	293.26657	856.34735	127.05079	612.21326	316.69434	903.8672	23.686615	731.0	776.6	59999	15.570663	2.4022624	29.537214	-7.54287	-16.1952	0.88593715	342.43305587768555
16	583.69556	255.40479	721.0902	73.07509	789.85236	103.6017	944.85065	623.1639	817.6	978.8	63999	15.733589	2.3755062	31.297688	-7.455506	-16.342726	0.8634025	364.9001724720001
17	575.458	270.73856	791.7644	120.19034	620.7822	300.82983	949.7008	95.7034	794.0	764.7	67999	15.825107	2.3813035	35.746937	-7.617201	-16.414282	0.8336383	386.26190304756165
18	520.84393	319.81757	815.7016	12.30648	765.3095	259.31824	963.10596	73.11388	706.5	868.9	71999	15.863937	2.3891704	35.672337	-7.064602	-16.435617	0.8295365	408.17473316192627
19	700.11237	79.98641	784.324	576.37805	871.61945	90.78921	962.62354	663.3475	994.75	1000.0	75999	15.947679	2.4094117	34.90891	-7.0391626	-16.506649	0.8217346	430.9106812477112
20	545.38074	289.08682	846.6329	38.733173	545.8105	365.84958	941.59424	11.165926	655.1429	605.9	79999	16.035824	2.4298558	35.09332	-6.2203827	-16.582325	0.8079903	451.2375991344452
