Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-49.821503	91.953	12.494281	-425.69467	-1058.1311	964.3519	-22.798939	-2397.4187	127.25	523.7	3999	5.605136	6.195253	43.903896	-10.018194	-7.465851	1.3260522	12.72295093536377
2	-55.841408	92.07897	3.7425716	-354.14432	-247.5094	191.78166	-41.538864	-552.35315	160.7	88.0	7999	76.3416	43.452637	205.40106	-22.974855	-86.047775	28.483011	25.189900398254395
3	-156.57207	441.66345	13.612429	-2480.153	-948.24005	1162.255	-54.825848	-2712.7415	125.066666	348.3	11999	339.6758	109.54033	600.7843	-162.17885	-363.43045	431.02997	39.533478021621704
4	-684.4389	1002.7247	-20.869799	-2484.838	-952.98016	992.33075	-26.166195	-2250.2908	291.0	437.1	15999	583.3503	69.98911	774.5204	-216.37503	-601.04205	878.3973	55.09285879135132
5	-278.30594	535.1219	-14.68786	-1940.9545	-216.18411	298.32697	231.22162	-763.07135	166.45833	431.6	19999	692.2988	72.95503	861.4099	-232.259	-709.4261	1107.7743	70.5161759853363
6	-155.70612	240.90527	-8.071335	-1142.4465	-159.36423	312.38882	-16.903986	-1089.7175	170.42857	147.9	23999	780.5423	78.59606	940.63324	-217.4912	-798.46564	1104.2844	84.20351123809814
7	-535.86755	533.8176	-9.069502	-1201.0194	-171.06096	342.5672	-15.798324	-1194.1349	483.55554	135.9	27999	850.6315	79.122635	996.1568	-260.5967	-867.66	1023.956	97.8460853099823
8	-134.54564	277.98566	-8.984312	-1353.757	-169.87387	332.96204	-13.093788	-1165.2096	104.86842	231.5	31999	886.31085	82.36087	1008.9662	-532.2858	-902.34436	1150.4098	112.19580435752869
9	-378.20898	534.8607	-13.851279	-1341.0339	-203.19125	428.65964	-13.694885	-1484.1997	301.0	142.0	35999	890.77856	82.94736	1014.6312	-464.87726	-905.30304	1051.1362	125.90637588500977
10	-486.72183	585.3731	-7.501216	-1356.9844	-172.79556	363.7003	-10.098322	-1258.8861	373.66666	135.5	39999	872.6962	78.44316	993.23145	-367.98135	-885.49664	776.2892	139.526531457901
11	-278.38654	486.3524	-19.864862	-1471.9592	-214.94662	451.45453	-8.262301	-1566.5085	212.29411	146.3	43999	834.2013	73.560104	966.89246	-611.9152	-845.3476	605.9561	153.27061128616333
12	-324.62164	521.3496	-11.42004	-1453.6555	-352.07526	381.5026	-21.901634	-1205.2214	241.1875	623.9	47999	779.0463	69.39798	903.2284	-411.54767	-788.68024	566.8364	170.12648844718933
13	-338.53308	479.28323	-5.657483	-1325.6163	-141.2933	153.84006	-17.121704	-544.1545	266.58823	170.7	51999	713.1192	62.378212	830.03546	-475.56223	-721.39764	438.77975	184.0953540802002
14	-312.068	458.08554	-7.828555	-1360.3108	-119.83209	159.40244	-18.589092	-559.54333	266.5	232.2	55999	644.5184	56.211884	763.3858	-310.1115	-651.63525	318.52902	198.45910811424255
15	-215.43051	387.8809	-19.483015	-1414.1174	-330.43066	468.4011	-21.3425	-1274.315	167.57895	271.7	59999	573.62225	51.467636	680.7432	-429.9273	-579.4951	267.30624	212.97899889945984
16	-519.71375	586.11926	-5.2693887	-1290.0664	-835.86316	527.9276	-19.117111	-1254.5641	448.0	706.3	63999	502.41196	45.37044	596.7222	-314.9795	-507.37756	208.08183	230.09840488433838
17	-320.49457	479.3101	-16.353312	-1305.528	-605.6052	529.0991	-8.781412	-1230.9166	279.76923	537.1	67999	436.41577	39.32392	516.8467	-416.05203	-440.5457	140.58548	246.35336709022522
18	-345.97574	476.3562	-5.0139008	-1241.6562	-156.87967	317.26938	-8.841705	-1092.415	330.42856	238.6	71999	374.05563	34.30672	445.0489	-269.9953	-377.64145	115.60572	260.76047372817993
19	-529.9113	380.11197	-96.81489	-1026.0496	-211.4156	299.7805	34.431	-776.99646	546.4286	429.9	75999	318.2361	29.123774	379.90256	-227.9946	-321.19394	72.33109	276.3334267139435
20	-307.5802	352.60815	-15.429878	-925.211	212.71594	345.30447	534.92303	-684.6427	471.8889	902.7	79999	266.9654	24.75891	327.7243	-189.91937	-269.3484	47.93396	294.8140003681183
