Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-80.0531	92.94755	3.7123904	-319.89868	-2941.739	2.4567885	-2937.1665	-2944.85	189.38889	1000.0	3999	0.5895255	2.4890358	13.08298	-11.793322	-1.2298362	1.1129423	14.357688665390015
2	-58.897915	85.28749	21.63454	-384.57407	-2156.5657	34.765137	-2123.6042	-2246.8408	178.12	1000.0	7999	3.603189	3.2128317	18.599213	-11.713905	-4.491696	2.01553	30.80954885482788
3	-351.63065	704.7636	10.11503	-2269.0132	-469.9466	694.87024	-19.029814	-2165.9395	278.2857	252.2	11999	8.492298	3.4993975	25.870184	-9.990402	-9.713713	3.2125888	43.20204973220825
4	-343.10358	799.8058	369.59122	-1639.1487	509.28143	28.576027	565.6313	466.41525	1000.0	1000.0	15999	4.2752614	3.2699647	22.3454	-11.469277	-5.065807	2.4728434	60.65055751800537
5	539.5707	87.24902	674.88275	454.7493	713.0074	12.486806	734.5927	697.528	1000.0	1000.0	19999	5.0242004	3.5603828	21.693186	-11.77994	-5.9761515	1.6037631	78.25873517990112
6	746.56824	29.567717	771.9315	698.0565	865.1237	22.046661	899.22723	836.2721	1000.0	1000.0	23999	8.724071	3.408468	25.872398	-9.407332	-9.750824	1.2998543	95.94397616386414
7	786.6332	19.19754	816.00977	763.7237	866.3878	4.9860406	871.2072	852.55743	1000.0	1000.0	27999	11.847998	3.0251052	27.638487	-6.8290377	-12.843507	1.1500759	113.67330503463745
8	744.4726	32.45125	779.40936	692.76483	807.25354	53.690716	886.2288	751.6271	1000.0	1000.0	31999	13.622265	2.6196349	28.819193	-6.5684204	-14.543148	1.0254751	131.1283152103424
9	730.19934	10.502293	744.8024	715.5945	805.3924	46.71424	869.65247	740.7195	1000.0	1000.0	35999	14.5118265	2.321023	29.395348	-5.5188103	-15.368128	0.94751555	148.62379670143127
10	749.9055	11.29596	764.83435	735.1534	829.6506	41.85627	910.84143	780.7976	1000.0	1000.0	39999	14.868986	2.1191916	28.411524	-5.7528214	-15.656904	0.8621146	166.10495591163635
11	765.4403	62.70297	813.49	657.99066	857.63245	6.34854	870.323	843.472	1000.0	1000.0	43999	15.078247	1.9903246	29.76214	-2.3984973	-15.818385	0.7977265	183.52804350852966
12	771.8581	21.118649	806.2073	752.6235	908.79315	21.27782	926.4721	858.98114	1000.0	1000.0	47999	15.24478	1.8853314	28.946993	-5.6912694	-15.93884	0.73292565	201.07432532310486
13	792.4773	34.392704	816.48987	733.43396	865.4899	9.977744	883.22485	845.15594	1000.0	1000.0	51999	15.293444	1.8343309	29.498726	-6.2652245	-15.945602	0.66572255	218.585613489151
14	805.8142	22.91625	832.85846	779.312	913.39294	18.489079	938.5555	884.2482	1000.0	1000.0	55999	15.391284	1.7960898	30.557032	-5.117342	-16.010443	0.62171346	236.22816014289856
15	839.70807	20.180515	861.5906	806.94336	912.99207	15.651257	934.66125	891.6435	1000.0	1000.0	59999	15.527695	1.7628306	30.59488	-4.805075	-16.115551	0.60110253	253.96975994110107
16	833.8013	33.466988	867.7236	778.2635	939.85144	11.147085	966.5063	922.7801	1000.0	1000.0	63999	15.614526	1.7477311	30.640627	-4.8014555	-16.186926	0.5824713	271.5981640815735
17	874.1067	25.233273	894.25134	831.7783	931.6632	5.8710713	939.708	920.42615	1000.0	1000.0	67999	15.794179	1.7360073	31.35519	-4.085457	-16.338554	0.5667686	289.1526198387146
18	866.4893	52.477886	915.7048	788.83636	866.83466	66.97623	929.8458	701.9598	1000.0	994.0	71999	15.920426	1.6952565	30.553099	-3.9792957	-16.449263	0.5448136	306.6239149570465
19	844.47296	55.02409	889.298	750.2382	943.93115	10.520684	964.1534	932.5596	1000.0	1000.0	75999	16.047413	1.7024711	31.37377	-2.9376802	-16.559984	0.5395624	324.3770999908447
20	912.83344	8.999029	926.85376	902.77405	949.89465	18.150047	977.64014	926.7068	1000.0	1000.0	79999	16.15764	1.6915675	31.934227	-3.172587	-16.657114	0.5248724	342.0343928337097
