Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-71.66536	144.15587	43.255383	-412.94485	-1059.921	978.3179	-76.78901	-2287.9783	233.17647	470.0	3999	3.1325998	3.2954066	30.925535	-6.6446524	-4.345883	0.77495897	11.139945268630981
2	-41.559757	77.61168	10.409475	-418.061	-537.5468	1006.55005	-21.099028	-2599.2932	124.06896	213.1	7999	16.793398	5.8821454	49.519466	-1.1798264	-19.196297	2.9930964	22.746817111968994
3	-201.6271	473.8661	9.618308	-2037.3579	-304.91327	357.35745	-30.701092	-1029.1357	218.23529	292.4	11999	27.448887	4.6942525	55.11291	-4.066889	-29.828829	5.2709675	35.25265097618103
4	108.95643	594.35187	741.4833	-1119.8042	777.91516	31.14673	806.07025	691.2588	612.2857	1000.0	15999	18.751614	4.71564	48.850338	-9.541546	-20.06119	3.1116133	52.56211066246033
5	731.25073	62.356094	810.33575	658.94617	682.12616	139.6865	947.65094	550.36707	1000.0	1000.0	19999	16.43643	3.582957	41.00578	-10.005934	-17.745266	1.7104996	70.04345345497131
6	460.54816	213.94736	692.9294	116.88282	381.67682	304.85065	817.1567	13.14154	753.8	563.6	23999	16.699598	3.2492065	41.050125	-6.4618177	-17.822985	1.4183089	84.61101412773132
7	389.09518	204.94994	616.53217	58.128563	634.8883	202.9341	783.8479	58.311054	674.1667	881.3	27999	16.17372	3.1940422	41.655357	-4.830554	-17.157488	1.3076664	101.26039528846741
8	400.93063	256.5929	641.8791	29.016035	628.2594	124.51024	773.2276	293.53262	638.6667	936.6	31999	15.875287	3.1530342	41.53797	-6.0977216	-16.7458	1.2326626	118.16214370727539
9	516.64624	236.5035	678.98016	48.53865	539.2971	337.12613	862.06976	28.263449	813.6	670.1	35999	15.568642	3.0786748	41.370945	-7.3674994	-16.378717	1.145116	133.48822498321533
10	742.2127	13.437564	755.93445	720.6355	863.11945	68.85016	902.2433	668.232	1000.0	1000.0	39999	15.583748	2.9738755	41.33811	-6.1433644	-16.346664	1.0341362	150.97465085983276
11	691.37054	64.11798	772.7156	593.73883	522.0712	365.65936	927.65283	16.49332	1000.0	653.1	43999	15.774233	2.9099574	41.614254	-5.428252	-16.500446	0.97357947	166.21457648277283
12	601.05225	225.96133	785.9875	183.74173	463.42734	360.14938	1002.441	28.236979	859.0	616.5	47999	15.940508	2.880845	42.46179	-5.253683	-16.639143	0.8990534	181.19091892242432
13	291.4767	319.18747	798.46924	19.982485	661.1749	317.4625	931.2782	32.367947	383.44446	809.9	51999	16.044834	2.8959398	43.21383	-6.712032	-16.71137	0.90187436	197.4358413219452
14	313.25876	283.08798	781.80005	30.033018	879.2845	61.5186	954.7088	758.41016	429.0	1000.0	55999	16.10765	2.9309318	43.73425	-6.3228073	-16.748566	0.9053259	214.7624056339264
15	573.0029	260.08426	811.0187	32.360653	486.20416	373.87354	906.97064	8.629999	774.3333	619.0	59999	16.326874	3.0344589	45.577877	-7.539188	-16.958488	0.93376076	229.86779713630676
16	452.716	264.21548	716.803	60.868893	515.51843	293.89233	813.5987	27.057898	629.4	720.6	63999	16.46117	3.0631683	46.96635	-8.128851	-17.076597	0.9134772	245.53824138641357
17	433.95563	306.51572	819.0101	16.919668	719.08545	236.8516	857.01807	20.357534	616.5714	901.7	67999	16.611116	3.206445	43.503643	-7.000531	-17.230711	0.8942821	262.3530433177948
18	385.69873	361.24094	816.8227	9.143061	865.7327	44.238262	986.6089	820.4012	517.625	1000.0	71999	16.84397	3.3335977	45.246426	-7.233247	-17.457092	0.9041963	279.7682855129242
19	686.7936	257.38016	965.8654	205.55594	710.00916	318.20593	922.8973	44.75274	838.0	819.8	75999	17.047707	3.3722806	43.2742	-13.50811	-17.653294	0.89687145	296.1343216896057
20	391.53833	285.5943	793.86084	81.3066	739.02515	324.0331	973.536	32.004826	492.14285	818.5	79999	17.138563	3.4230855	42.52621	-7.6898165	-17.73354	0.8900486	312.48991870880127
