Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-61.461514	93.22486	35.446007	-325.82925	-601.95624	897.65485	-26.017023	-2389.6143	178.27272	242.7	3999	5.4590015	5.819234	34.27858	-11.656923	-7.209108	0.7862397	13.70384430885315
2	-66.02999	94.961784	2.5332205	-341.9371	-1469.1278	1350.3073	-61.051052	-2960.6262	168.5238	524.1	7999	63.248505	32.93681	168.02315	-7.843462	-70.54767	14.645942	32.47286367416382
3	-133.66742	376.5107	9.103192	-1998.0309	-647.45624	968.3056	-54.1385	-2603.3367	131.88889	247.4	11999	263.92395	83.65518	451.51712	-64.20598	-281.71957	207.36314	50.24836349487305
4	-391.66397	662.73944	-23.282295	-2373.3823	-396.36118	652.9569	-24.58189	-1772.9071	186.64	230.5	15999	417.65515	45.76298	538.79407	-118.66779	-428.94598	417.84274	68.05674505233765
5	-264.19644	431.54755	-8.539948	-1480.4075	-250.31482	349.8003	-8.11871	-959.21344	211.72223	272.3	19999	487.48383	52.864834	611.75397	-106.45933	-499.79205	431.54556	86.27022790908813
6	-188.11958	261.0577	-4.62375	-874.57513	-107.75049	84.55515	-8.782008	-262.19675	224.45	98.1	23999	551.3927	55.69623	667.45404	-109.5979	-563.5624	393.60657	103.28121829032898
7	-212.44368	359.8317	3.5369296	-1014.4938	-342.46344	436.99435	-15.00705	-1047.5342	211.88235	340.8	27999	587.7356	56.378994	704.96985	-176.35207	-598.7221	412.46075	121.84810733795166
8	-316.944	468.8365	4.227996	-1144.6418	-165.82007	317.88007	-14.058399	-1110.0203	284.33334	149.9	31999	597.97314	56.317383	696.67645	-230.01509	-608.0083	360.57303	139.34974765777588
9	-246.05392	404.42645	6.3666706	-1195.2435	-235.81985	425.30463	-6.611566	-1109.4261	223.38889	216.1	35999	587.7764	53.497807	677.4617	-163.3289	-596.43225	295.48187	157.16642689704895
10	-230.15535	343.13867	-12.242255	-1156.9598	-249.58366	433.75122	-16.290346	-1127.392	201.9	224.6	39999	559.35504	49.722042	647.39844	-428.7334	-566.77515	235.67303	175.00759935379028
11	-387.0768	462.2177	-13.864056	-1180.8322	-401.92508	432.74564	-50.34383	-1111.0957	348.5	367.1	43999	519.0655	46.59534	605.7338	-190.13235	-525.4663	171.38622	193.8756446838379
12	-289.2669	412.60867	-8.641143	-1151.6635	-204.74149	347.03912	-1.7797385	-1215.4674	267.2	178.9	47999	471.6403	41.639088	563.6276	-277.36395	-476.9908	126.19472	211.54421710968018
13	-415.17764	416.08762	-23.462017	-1086.6819	-75.50938	58.016376	-22.888487	-237.50117	386.7	77.1	51999	420.92957	37.734695	498.64526	-316.3727	-425.29782	95.62977	228.61525678634644
14	-442.17453	435.3405	-48.116673	-980.1953	-414.2342	422.04767	-32.407295	-1029.1448	466.42856	440.9	55999	369.44717	33.41615	439.0857	-218.53499	-373.12936	63.99716	247.9124219417572
15	-290.87543	356.13428	-17.606407	-929.4574	-166.2459	148.87065	-21.951698	-532.81396	348.85715	184.2	59999	320.69574	28.733011	380.15753	-206.22484	-323.7497	43.750134	265.68225145339966
16	-217.16666	282.79068	-7.474734	-728.25977	-281.73312	313.50583	2.0491068	-689.4688	301.30768	433.1	63999	274.65015	24.555573	324.42963	-148.87349	-277.19876	32.543163	284.8341031074524
17	-251.14482	252.12108	-25.569715	-644.65155	-303.56506	270.91858	120.181755	-610.7861	392.2	905.5	67999	232.38986	20.807833	279.3595	-144.7798	-234.51965	24.392971	306.8875560760498
18	-274.28677	231.28998	-9.488993	-575.2076	-163.47899	110.72294	-10.199437	-337.0423	532.7143	433.5	71999	194.78307	17.436369	243.11198	-121.148964	-196.61024	16.62707	326.0074374675751
19	-147.4041	195.19554	41.306576	-493.74158	-34.271183	52.35543	56.49793	-126.87003	438.6	393.9	75999	161.94386	14.62582	201.01816	-101.59256	-163.51888	11.157396	344.91266536712646
20	-20.317997	94.29416	134.93832	-169.29762	69.93194	96.82498	256.50217	-63.01496	572.0	585.2	79999	134.4215	12.093732	169.6553	-101.33791	-135.8845	9.44259	364.9387011528015
